,timestamp,name,value,meta.description,meta.host,meta.job,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,meta.applicationId,meta.applicationName,meta.devAddr,meta.devEui,meta.deviceName,meta.deviceProfileId,meta.deviceProfileName,meta.serial_number_tag,meta.tenantId,meta.tenantName,meta.channel,meta.image_frac,meta.input,meta.nsegments_asked,meta.nsegments_found,meta.quality,meta.seg_id,meta.seg_rank,meta.seg_size,meta.name,meta.camera,meta.gatewayId,meta.type,meta.cpu,meta.mode,meta.device,meta.fstype,meta.mountpoint,meta.chip,meta.server,meta.severity,meta.filename,meta.loop_num,meta.position
42877,2024-08-07 16:03:14.229013783+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-scan-380/sage-mobotix-scan-0.23.11.02/000048b02d3ae31e/1723046594229013783-right_336x252_14bit.thermal.celsius_plot_position3.jpg,,000048b02d3ae31e.ws-nxcore,mobotix-scan-380,,000048b02d3ae31e,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-scan,,W071,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal.celsius_plot_position3.jpg,1,3
15678,2024-08-07 16:05:28.266182018+00:00,sys.cpu_seconds,11188.9,,00004cd98fc4d2a8.sb-core,,,00004cd98fc4d2a8,,,,,V001,,,,,,,,,,,,,,,,,,,,,,,,,6,system,,,,,,,,,
31848,2024-08-07 16:06:13.760195688+00:00,sys.net.rx_packets,265071206,,000048b02d3ae31c.ws-nxcore,,,000048b02d3ae31c,,,,,W065,,,,,,,,,,,,,,,,,,,,,,,,,,,lan0,,,,,,,,
11002,2024-08-07 16:06:37.994831107+00:00,sys.cpu_seconds,0,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,,,,,15,irq,,,,,,,,,
41692,2024-08-07 16:03:12.440994172+00:00,sys.thermal,56,,000048b02dd3c5b3.ws-nxcore,,,000048b02dd3c5b3,,,,,W0A7,1,,,,,,,,,,,,,,,,,,,,,,,GPU-therm,,,,,,,,,,,
34728,2024-08-07 16:05:26.885432202+00:00,sys.net.tx_packets,60909870,,000048b02d3ae2f4.ws-nxcore,,,000048b02d3ae2f4,,,,,W084,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
13181,2024-08-07 16:05:12.488920578+00:00,sys.cpu_seconds,0,,000048b02dd3c5b3.ws-nxcore,,,000048b02dd3c5b3,,,,,W0A7,,,,,,,,,,,,,,,,,,,,,,,,,3,steal,,,,,,,,,
11918,2024-08-07 16:05:50.848716643+00:00,sys.cpu_seconds,91493.19,,000048b02dd3c6cf.ws-nxcore,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,2,system,,,,,,,,,
40011,2024-08-07 15:41:59.533377024+00:00,sys.sanity_status.wan0_status,0,,000048b02d3ae31a.ws-nxcore,,,000048b02d3ae31a,,,,,W094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
31233,2024-08-07 16:04:53.140398375+00:00,sys.net.rx_packets,38491236,,0000d83add0dbd61.ws-rpi,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
40321,2024-08-07 15:49:46.250434304+00:00,sys.sanity_status.wes_gps_server,0,,000048b02d35a9ce.ws-nxcore,,,000048b02d35a9ce,,,,,W085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
5209,2024-08-07 16:01:55.686657297+00:00,sys.cooling,0,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,5,,,aux-balanced,,,,,,,,,,,
22103,2024-08-07 16:05:59.124647266+00:00,sys.hwmon,29,,00002cea7f56acf2.sb-core,,,00002cea7f56acf2,,temp4,,,V041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platform_coretemp_0,,,,,
28657,2024-08-07 16:04:45.509132175+00:00,sys.mem.unevictable,0,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31979,2024-08-07 16:05:03.241803176+00:00,sys.net.rx_packets,4606413,,000048b02dd3c5e3.ws-nxagent,,,000048b02dd3c551,,,,,W0B2,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
16925,2024-08-07 16:06:42.543596120+00:00,sys.freq.cpu,1420800000,,000048b02d15bc73.ws-nxcore,,,000048b02d15bc73,,,,,W024,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
37388,2024-08-07 15:38:39.412671488+00:00,sys.sanity_status.core_rpi,0,,000048b02d3af4a3.ws-nxcore,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
5075,2024-08-07 16:05:03.241803176+00:00,sys.cooling,0,,000048b02dd3c5e3.ws-nxagent,,,000048b02dd3c551,,,,,W0B2,,,,,,,,,,,,,,,,,,,,,1,,,skin-balanced,,,,,,,,,,,
19072,2024-08-07 16:04:09.680929839+00:00,sys.freq.cpu_perc,9,,000048b02d15bda5.ws-nxcore,,,000048b02d15bda5,,,,,W022,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
29358,2024-08-07 16:06:35.975573106+00:00,sys.mem.writeback,0,,00002cea7f9f71ed.sb-core,,,00002cea7f9f71ed,,,,,V052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26296,2024-08-07 16:06:24.094543656+00:00,sys.mem.inactive.file,879411200,,000048b02dd3c552.ws-nxagent,,,000048b02dd3c42d,,,,,W0AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35866,2024-08-07 16:06:17.764777617+00:00,sys.net.up,0,,0000dca632ed2f3a.ws-rpi,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
31236,2024-08-07 16:05:39.833197054+00:00,sys.net.rx_packets,54956956,,0000d83add18b39c.ws-rpi,,,000048b02dd3c64a,,,,,W0B6,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
38148,2024-08-07 15:16:28.595769600+00:00,sys.sanity_status.modem0_status,0,,00002cea7f56af6a.sb-core,,,00002cea7f56af6a,,,,,V027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
1546,2024-08-07 15:22:32.581315681+00:00,cmv.median.dir.degn,80.79736328125,,0000e45f012e378d.ws-rpi,cloud-motion-v1-368,,000048b02dd3c51f,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W099,shield,,,,,,,,,,,0,0.9,top_camera,100,96,2,86,1,19521,,,,,,,,,,,,,,,
35953,2024-08-07 16:04:48.667627764+00:00,sys.net.up,0,,000048b02dd3c5dc.ws-nxagent,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
23306,2024-08-07 16:05:28.449636826+00:00,sys.load5,0.08,,000048b02d3ae281.ws-nxagent,,,000048b02d15bc68,,,,,W087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24471,2024-08-07 16:06:07.296390457+00:00,sys.mem.bounce,0,,0000e45f014cbad9.ws-rpi,,,000048b02d3ae2e2,,,,,W041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,2024-08-07 16:05:03.795598126+00:00,sys.cooling_max,0,,00004cd98fc67734.sb-core,,,00004cd98fc67734,,,,,V004,,,,,,,,,,,,,,,,,,,,,1,,,Processor,,,,,,,,,,,
6024,2024-08-07 16:06:10.774772641+00:00,sys.cooling_max,1,,000048b02d3ae2f2.ws-nxcore,,,000048b02d3ae2f2,,,,,W06F,,,,,,,,,,,,,,,,,,,,,7,,,bwmgr-therm-handler,,,,,,,,,,,
32807,2024-08-07 16:05:52.396093650+00:00,sys.net.tx_bytes,0,,000048b02d15bdcd.ws-nxcore,,,000048b02d15bdcd,,,,,W029,,,,,,,,,,,,,,,,,,,,,,,,,,,dummy0,,,,,,,,
27635,2024-08-07 16:06:36.639875995+00:00,sys.mem.sreclaimable,353677312,,000048b02d05a1c7.ws-nxcore,,,000048b02d05a1c7,,,,,W026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7226,2024-08-07 16:05:37.634103268+00:00,sys.cpu_seconds,7082.68,,000048b02dd3c253.ws-nxagent,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,,,,,0,irq,,,,,,,,,
19177,2024-08-07 16:05:09.955825675+00:00,sys.freq.cpu_perc,27,,0000e45f012e32d4.ws-rpi,,,000048b02d3ae277,,,,,W08D,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
11808,2024-08-07 16:05:27.403081140+00:00,sys.cpu_seconds,3556036.31,,000048b02dd3c5df.ws-nxagent,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,2,idle,,,,,,,,,
33822,2024-08-07 16:05:12.488920578+00:00,sys.net.tx_bytes,0,,000048b02dd3c5b3.ws-nxcore,,,000048b02dd3c5b3,,,,,W0A7,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan0,,,,,,,,
21558,2024-08-07 16:05:02.644881081+00:00,sys.fs.size,4095369216,,0000e45f0198f3d7.ws-rpi,,,000048b02d3ae27a,,,,,W020,,,,,,,,,,,,,,,,,,,,,,,,,,,root-rw,tmpfs,/rw,,,,,,
42092,2024-08-07 16:04:45.779359874+00:00,sys.time,1723046685.7933109,,0000e45f012e383b.ws-rpi,,,000048b02d3ae337,,,,,W067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13084,2024-08-07 16:05:37.634103268+00:00,sys.cpu_seconds,3107.14,,000048b02dd3c253.ws-nxagent,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,,,,,3,softirq,,,,,,,,,
11807,2024-08-07 16:04:48.667627764+00:00,sys.cpu_seconds,20337.43,,000048b02dd3c5dc.ws-nxagent,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,2,user,,,,,,,,,
39828,2024-08-07 15:46:11.228089600+00:00,sys.sanity_status.wagman_rtc,1,,00002cea7fa13644.sb-core,,,00002cea7fa13644,,,,,V035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warning,,,
32464,2024-08-07 16:05:05.586506850+00:00,sys.net.rx_packets,0,,0000dca632a305c8.ws-rpi,,,000048b02d05a1c7,,,,,W026,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan0,,,,,,,,
7166,2024-08-07 16:06:30.879261261+00:00,sys.cpu_seconds,4525.04,,000048b02d3af45d.ws-nxcore,,,000048b02d3af45d,,,,,W068,,,,,,,,,,,,,,,,,,,,,,,,,0,system,,,,,,,,,
38651,2024-08-07 15:14:31.608178432+00:00,sys.sanity_status.nxcore_k3s,0,,000048b02d15bc73.ws-nxcore,,,000048b02d15bc73,,,,,W024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
10883,2024-08-07 16:04:45.509132175+00:00,sys.cpu_seconds,22.59,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,15,nice,,,,,,,,,
15384,2024-08-07 16:06:37.546817502+00:00,sys.cpu_seconds,39073610.82,,00004cd98fb57bfb.sb-core,,,00004cd98fb57bfb,,,,,V020,,,,,,,,,,,,,,,,,,,,,,,,,5,idle,,,,,,,,,
25442,2024-08-07 16:06:26.963425071+00:00,sys.mem.committed_as,1377067008,,000048b02dd3c67b.ws-nxagent,,,000048b02dd3c640,,,,,W0BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29672,2024-08-07 16:05:52.508078212+00:00,sys.mem.writebacktmp,0,,0000dca632ed7115.ws-rpi,,,000048b02d15bc65,,,,,W088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17652,2024-08-07 16:06:08.891177123+00:00,sys.freq.cpu_max,1420800000,,000048b02d35a9ed.ws-nxcore,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
23252,2024-08-07 16:04:58.278618058+00:00,sys.load15,0.35,,0000e45f01453930.ws-rpi,,,000048b02d3ae2f4,,,,,W084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15753,2024-08-07 16:05:49.766555956+00:00,sys.cpu_seconds,37.04,,00002cea7f59e91f.sb-core,,,00002cea7f59e91f,,,,,V014,,,,,,,,,,,,,,,,,,,,,,,,,7,iowait,,,,,,,,,
22040,2024-08-07 16:06:15.588915011+00:00,sys.gps.satellites,8,,000048b02d3af460.ws-nxcore,,,000048b02d3af460,,,,,W06E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28018,2024-08-07 16:06:27.526952559+00:00,sys.mem.swap.cached,42094592,,000048b02d3af447.ws-nxcore,,,000048b02d3af447,,,,,W07E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34037,2024-08-07 16:04:59.246416578+00:00,sys.net.tx_packets,13842361,,0000dca632a307e6.ws-rpi,,,000048b02d05a1c2,,,,,W02C,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
41335,2024-08-07 16:06:22.085437915+00:00,sys.thermal,54.5,,000048b02d15bc7c.ws-nxcore,,,000048b02d15bc7c,,,,,W023,2,,,,,,,,,,,,,,,,,,,,,,,AUX-therm,,,,,,,,,,,
25181,2024-08-07 16:06:18.022749066+00:00,sys.mem.commit_limit,33054535680,,00002cea7f5e6450.sb-core,,,00002cea7f5e6450,,,,,V051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-08-07 16:03:50.948184064+00:00,battery_voltage,3.97,,0000dca632e9bafd.ws-rpi,lorawan-listener-2298,,000048b02d35a87e,registry.sagecontinuum.org/flozano/lorawan-listener:0.0.8,,lorawan-listener,,W08E,shield,5996eb03-7675-488b-830e-13c77c50cc3a,default,005eb353,8c1f6460e80000d9,Sap Flow Meter SX61NA0H,45c51c47-014e-4347-832a-4c8505cc90cb,SFM1x,SX61NA0H,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,ChirpStack,,,,,,,,,,,,,,,,,,,,,,,,
8085,2024-08-07 16:05:49.766555956+00:00,sys.cpu_seconds,0,,00002cea7f59e91f.sb-core,,,00002cea7f59e91f,,,,,V014,,,,,,,,,,,,,,,,,,,,,,,,,1,steal,,,,,,,,,
1213,2024-08-07 15:10:23.729454976+00:00,cmv.mean.mag.pxpm,90.31002807617188,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,85,2,29,12,32250,,,,,,,,,,,,,,,
29193,2024-08-07 16:05:06.584541558+00:00,sys.mem.vmalloc_used,0,,00002cea7fa0aeb3.sb-core,,,00002cea7fa0aeb3,,,,,V032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30632,2024-08-07 16:06:23.511842531+00:00,sys.net.rx_bytes,3192129408,,0000dca632a3058b.ws-rpi,,,000048b02d15bc7c,,,,,W023,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
8744,2024-08-07 16:05:06.650047292+00:00,sys.cpu_seconds,1468502.89,,000048b02dd3c5e0.ws-nxcore,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,1,idle,,,,,,,,,
37710,2024-08-07 15:20:01.583022336+00:00,sys.sanity_status.factory_prov,0,,000048b02d3af460.ws-nxcore,,,000048b02d3af460,,,,,W06E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warning,,,
33727,2024-08-07 16:05:08.957430530+00:00,sys.net.tx_bytes,14164287015,,000048b02dd3c560.ws-nxagent,,,000048b02dd3c296,,,,,W09F,,,,,,,,,,,,,,,,,,,,,,,,,,,wan0,,,,,,,,
30612,2024-08-07 16:05:46.868030354+00:00,sys.net.rx_bytes,392089501443,,00004cd98fc68d9c.sb-core,,,00004cd98fc68d9c,,,,,V003,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
21793,2024-08-07 16:06:10.693716091+00:00,sys.gps.epx,11.206,,000048b02dd3c814.ws-nxcore,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11765,2024-08-07 16:06:24.094543656+00:00,sys.cpu_seconds,0,,000048b02dd3c552.ws-nxagent,,,000048b02dd3c42d,,,,,W0AF,,,,,,,,,,,,,,,,,,,,,,,,,2,steal,,,,,,,,,
16056,2024-08-07 16:05:51.038997057+00:00,sys.cpu_seconds,21903081.02,,00002cea7f5ce07f.sb-core,,,00002cea7f5ce07f,,,,,V055,,,,,,,,,,,,,,,,,,,,,,,,,8,idle,,,,,,,,,
42231,2024-08-07 16:06:26.328731267+00:00,sys.uptime,2490164.98,,0000d83add0dbd5e.ws-rpi,,,000048b02dd3c296,,,,,W09F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31902,2024-08-07 16:06:19.834002529+00:00,sys.net.rx_packets,59396318,,00002cea7fa07d1a.sb-core,,,00002cea7fa07d1a,,,,,V053,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
40659,2024-08-07 15:30:21.740114432+00:00,sys.sanity_status.wes_plugin_scheduler,0,,000048b02dd3c551.ws-nxcore,,,000048b02dd3c551,,,,,W0B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
22892,2024-08-07 16:05:26.363776910+00:00,sys.hwmon,52.095,,0000e45f014506ce.ws-rpi,,,000048b02d3af460,,temp0,,,W06E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermal_thermal_zone0,,,,,
4338,2024-08-07 16:05:43.866949088+00:00,sys.cooling,0,,00002cea7fa0898b.sb-core,,,00002cea7fa0898b,,,,,V045,,,,,,,,,,,,,,,,,,,,,14,,,Processor,,,,,,,,,,,
26134,2024-08-07 16:05:15.758044046+00:00,sys.mem.inactive.anon,1093693440,,000048b02dd3c641.ws-nxcore,,,000048b02dd3c641,,,,,W09D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38297,2024-08-07 15:39:38.874829312+00:00,sys.sanity_status.network_switch,2,,00004cd98fb57bfb.sb-core,,,00004cd98fb57bfb,,,,,V020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
15990,2024-08-07 16:04:59.820169597+00:00,sys.cpu_seconds,25049.56,,00004cd98fc686c9.sb-core,,,00004cd98fc686c9,,,,,V008,,,,,,,,,,,,,,,,,,,,,,,,,7,system,,,,,,,,,
2805,2024-08-07 16:01:16.075723896+00:00,cmv.motion.detected,1,,0000dca632a3058b.ws-rpi,cloud-motion-v1-368,,000048b02d15bc7c,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W023,shield,,,,,,,,,,,0,0.9,top_camera,100,96,2,0,,0,,,,,,,,,,,,,,,
41096,2024-08-07 16:05:17.793047678+00:00,sys.scheduler.status.plugin.complete,"{""goal_id"":""252f18c4-e95c-45b7-5832-393d05a938d4"",""k3s_pod_instance"":""motion-detection-bottom-7gJsky"",""k3s_pod_name"":""motion-detection-bottom-11"",""k3s_pod_node_name"":""0000dca632de138d.ws-rpi"",""k3s_pod_status"":""Succeeded"",""plugin_args"":""--input bottom_camera"",""plugin_image"":""registry.sagecontinuum.org/seonghapark/motion-detector:0.3.0"",""plugin_name"":""motion-detection-bottom"",""plugin_selector"":""null"",""plugin_task"":""motion-detection-bottom-11""}",,,,,000048b02d3ae30a,,,,,W06A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2024-08-07 15:08:13.939876219+00:00,cmv.mean.dir.degn,178.47311401367188,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,36,3,57396,,,,,,,,,,,,,,,
3515,2024-08-07 16:06:34.782660021+00:00,iio.in_humidityrelative_input,14920,,000048b02d35a97c.ws-nxcore,Pluginctl,,000048b02d35a97c,waggle/plugin-iio:0.6.0,bme280,wes-iio-bme280,,W08C,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2024-08-07 16:06:19.025232497+00:00,env.temperature,25.02,,0000e45f012e3796.ws-rpi,Pluginctl,,000048b02d3ae31c,waggle/plugin-iio:0.7.0,bme680,wes-iio-bme680,,W065,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26083,2024-08-07 16:05:08.052643563+00:00,sys.mem.inactive.anon,1104719872,,000048b02d35a97c.ws-nxcore,,,000048b02d35a97c,,,,,W08C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18894,2024-08-07 16:04:20.642325010+00:00,sys.freq.cpu_perc,45,,0000dca632ed2f3a.ws-rpi,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
35578,2024-08-07 16:04:59.820169597+00:00,sys.net.up,1,,00004cd98fc686c9.sb-core,,,00004cd98fc686c9,,,,,V008,,,,,,,,,,,,,,,,,,,,,,,,,,,docker0,,,,,,,,
23763,2024-08-07 16:05:50.421954160+00:00,sys.mem.active.anon,902541312,,0000e45f012e3f0d.ws-rpi,,,000048b02dd3c722,,,,,W0B9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28043,2024-08-07 16:05:06.650047292+00:00,sys.mem.swap.cached,2441216,,000048b02dd3c5e0.ws-nxcore,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27122,2024-08-07 16:06:12.828606873+00:00,sys.mem.page_tables,17674240,,000048b02d15bc8c.ws-nxcore,,,000048b02d15bc8c,,,,,W039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14629,2024-08-07 16:05:28.266182018+00:00,sys.cpu_seconds,0,,00004cd98fc4d2a8.sb-core,,,00004cd98fc4d2a8,,,,,V001,,,,,,,,,,,,,,,,,,,,,,,,,4,steal,,,,,,,,,
21508,2024-08-07 16:04:53.140398375+00:00,sys.fs.size,4095369216,,0000d83add0dbd61.ws-rpi,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,root-rw,tmpfs,/rw,,,,,,
37577,2024-08-07 15:34:23.715786752+00:00,sys.sanity_status.current_media,0,,00004cd98fc67a3d.sb-core,,,00004cd98fc67a3d,,,,,V005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warning,,,
21964,2024-08-07 16:05:58.365589892+00:00,sys.gps.mode,3,,000048b02d35a87e.ws-nxcore,,,000048b02d35a87e,,,,,W08E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42743,2024-08-07 15:18:53.853555695+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-custom-neiu-1766/sage-mobotix-custom-neiu-0.23.11.02/000048b02d3ae277/1723043933853555695-right_336x252_14bit.thermal.celsius_plot_2024-08-07T151853_Pt2-right-S5xD500ms_Img1.jpg,,0000e45f012e32d4.ws-rpi,mobotix-custom-neiu-1766,,000048b02d3ae277,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-custom-neiu,,W08D,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal.celsius_plot_2024-08-07T151853_Pt2-right-S5xD500ms_Img1.jpg,,
18209,2024-08-07 16:06:36.639875995+00:00,sys.freq.cpu_min,1190400000,,000048b02d05a1c7.ws-nxcore,,,000048b02d05a1c7,,,,,W026,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
26423,2024-08-07 16:06:22.085437915+00:00,sys.mem.kernel_stack,18169856,,000048b02d15bc7c.ws-nxcore,,,000048b02d15bc7c,,,,,W023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30399,2024-08-07 16:05:55.879994494+00:00,sys.net.rx_bytes,0,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
27185,2024-08-07 16:05:50.848716643+00:00,sys.mem.page_tables,12546048,,000048b02dd3c6cf.ws-nxcore,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34872,2024-08-07 16:06:15.327272060+00:00,sys.net.tx_packets,15383246,,000048b02d3af460.ws-nxcore,,,000048b02d3af460,,,,,W06E,,,,,,,,,,,,,,,,,,,,,,,,,,,modem0,,,,,,,,
35909,2024-08-07 16:05:08.052643563+00:00,sys.net.up,0,,000048b02d35a97c.ws-nxcore,,,000048b02d35a97c,,,,,W08C,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
14001,2024-08-07 16:05:43.866949088+00:00,sys.cpu_seconds,1095.66,,00002cea7fa0898b.sb-core,,,00002cea7fa0898b,,,,,V045,,,,,,,,,,,,,,,,,,,,,,,,,4,iowait,,,,,,,,,
12097,2024-08-07 16:05:17.608511396+00:00,sys.cpu_seconds,113.57,,0000d83add0dbd79.ws-rpi,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,2,iowait,,,,,,,,,
10354,2024-08-07 16:06:18.022749066+00:00,sys.cpu_seconds,0,,00002cea7f5e6450.sb-core,,,00002cea7f5e6450,,,,,V051,,,,,,,,,,,,,,,,,,,,,,,,,13,irq,,,,,,,,,
9607,2024-08-07 16:06:37.994831107+00:00,sys.cpu_seconds,44466.88,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,,,,,10,user,,,,,,,,,
11803,2024-08-07 16:04:48.667627764+00:00,sys.cpu_seconds,0,,000048b02dd3c5dc.ws-nxagent,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,2,nice,,,,,,,,,
36386,2024-08-07 16:05:59.257396567+00:00,sys.net.up,0,,000048b02d3ae33b.ws-nxcore,,,000048b02d3ae33b,,,,,W07A,,,,,,,,,,,,,,,,,,,,,,,,,,,usb0,,,,,,,,
22248,2024-08-07 16:06:24.838361198+00:00,sys.hwmon,38,,00002cea7fa09fa0.sb-core,,,00002cea7fa09fa0,,temp5,,,V048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platform_coretemp_0,,,,,
18811,2024-08-07 16:05:13.648445994+00:00,sys.freq.cpu_perc,16,,000048b02d3ae319.ws-nxcore,,,000048b02d3ae319,,,,,W080,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
29442,2024-08-07 16:06:01.413728474+00:00,sys.mem.writeback,0,,000048b02dd3c64a.ws-nxcore,,,000048b02dd3c64a,,,,,W0B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
